time,flow_model
6/11/2016 23:45,3.8541
6/11/2016 23:50,3.82135
6/11/2016 23:55,3.7885
6/12/2016 0:00,3.75563
6/12/2016 0:05,3.72296
6/12/2016 0:10,3.69065
6/12/2016 0:15,3.65873
6/12/2016 0:20,3.62748
6/12/2016 0:25,3.59689
6/12/2016 0:30,3.56679
6/12/2016 0:35,3.53702
6/12/2016 0:40,3.50799
6/12/2016 0:45,3.48003
6/12/2016 0:50,3.45262
6/12/2016 0:55,3.4253
6/12/2016 1:00,3.398
6/12/2016 1:05,3.37088
6/12/2016 1:10,3.34414
6/12/2016 1:15,3.31776
6/12/2016 1:20,3.29194
6/12/2016 1:25,3.26659
6/12/2016 1:30,3.24147
6/12/2016 1:35,3.21658
6/12/2016 1:40,3.19239
6/12/2016 1:45,3.1693
6/12/2016 1:50,3.14688
6/12/2016 1:55,3.12461
6/12/2016 2:00,3.10237
6/12/2016 2:05,3.08055
6/12/2016 2:10,3.05946
6/12/2016 2:15,3.03901
6/12/2016 2:20,3.01955
6/12/2016 2:25,3.00096
6/12/2016 2:30,2.98291
6/12/2016 2:35,2.9652
6/12/2016 2:40,2.94823
6/12/2016 2:45,2.93298
6/12/2016 2:50,2.91938
6/12/2016 2:55,2.90636
6/12/2016 3:00,2.89342
6/12/2016 3:05,2.88084
6/12/2016 3:10,2.86889
6/12/2016 3:15,2.8575
6/12/2016 3:20,2.84697
6/12/2016 3:25,2.83724
6/12/2016 3:30,2.82802
6/12/2016 3:35,2.8191
6/12/2016 3:40,2.81065
6/12/2016 3:45,2.8035
6/12/2016 3:50,2.79809
6/12/2016 3:55,2.79354
6/12/2016 4:00,2.78916
6/12/2016 4:05,2.78521
6/12/2016 4:10,2.78205
6/12/2016 4:15,2.77954
6/12/2016 4:20,2.77807
6/12/2016 4:25,2.77763
6/12/2016 4:30,2.77788
6/12/2016 4:35,2.77849
6/12/2016 4:40,2.77962
6/12/2016 4:45,2.78227
6/12/2016 4:50,2.7872
6/12/2016 4:55,2.79337
6/12/2016 5:00,2.79982
6/12/2016 5:05,2.80696
6/12/2016 5:10,2.81536
6/12/2016 5:15,2.82483
6/12/2016 5:20,2.836
6/12/2016 5:25,2.84885
6/12/2016 5:30,2.8628
6/12/2016 5:35,2.87736
6/12/2016 5:40,2.89298
6/12/2016 5:45,2.91165
6/12/2016 5:50,2.93415
6/12/2016 5:55,2.95836
6/12/2016 6:00,2.98286
6/12/2016 6:05,3.00808
6/12/2016 6:10,3.0346
6/12/2016 6:15,3.06234
6/12/2016 6:20,3.09208
6/12/2016 6:25,3.1236
6/12/2016 6:30,3.15612
6/12/2016 6:35,3.18931
6/12/2016 6:40,3.22458
6/12/2016 6:45,3.26426
6/12/2016 6:50,3.30666
6/12/2016 6:55,3.34954
6/12/2016 7:00,3.39237
6/12/2016 7:05,3.43561
6/12/2016 7:10,3.47979
6/12/2016 7:15,3.5249
6/12/2016 7:20,3.57151
6/12/2016 7:25,3.61935
6/12/2016 7:30,3.66764
6/12/2016 7:35,3.7162
6/12/2016 7:40,3.76646
6/12/2016 7:45,3.81909
6/12/2016 7:50,3.87253
6/12/2016 7:55,3.92599
6/12/2016 8:00,3.97953
6/12/2016 8:05,4.03278
6/12/2016 8:10,4.08532
6/12/2016 8:15,4.13702
6/12/2016 8:20,4.18735
6/12/2016 8:25,4.23668
6/12/2016 8:30,4.2859
6/12/2016 8:35,4.33499
6/12/2016 8:40,4.38294
6/12/2016 8:45,4.4288
6/12/2016 8:50,4.47352
6/12/2016 8:55,4.51814
6/12/2016 9:00,4.56279
6/12/2016 9:05,4.60652
6/12/2016 9:10,4.64847
6/12/2016 9:15,4.68854
6/12/2016 9:20,4.72567
6/12/2016 9:25,4.76053
6/12/2016 9:30,4.79413
6/12/2016 9:35,4.82578
6/12/2016 9:40,4.85178
6/12/2016 9:45,4.87245
6/12/2016 9:50,4.89158
6/12/2016 9:55,4.91056
6/12/2016 10:00,4.92952
6/12/2016 10:05,4.94779
6/12/2016 10:10,4.96481
6/12/2016 10:15,4.98051
6/12/2016 10:20,4.99424
6/12/2016 10:25,5.00651
6/12/2016 10:30,5.01787
6/12/2016 10:35,5.02738
6/12/2016 10:40,5.03311
6/12/2016 10:45,5.03638
6/12/2016 10:50,5.03917
6/12/2016 10:55,5.04192
6/12/2016 11:00,5.04468
6/12/2016 11:05,5.04698
6/12/2016 11:10,5.04848
6/12/2016 11:15,5.04913
6/12/2016 11:20,5.04851
6/12/2016 11:25,5.04697
6/12/2016 11:30,5.04484
6/12/2016 11:35,5.0415
6/12/2016 11:40,5.0358
6/12/2016 11:45,5.02863
6/12/2016 11:50,5.02119
6/12/2016 11:55,5.01372
6/12/2016 12:00,5.00625
6/12/2016 12:05,4.9988
6/12/2016 12:10,4.99138
6/12/2016 12:15,4.98399
6/12/2016 12:20,4.97665
6/12/2016 12:25,4.96934
6/12/2016 12:30,4.96205
6/12/2016 12:35,4.95479
6/12/2016 12:40,4.94762
6/12/2016 12:45,4.9405
6/12/2016 12:50,4.9334
6/12/2016 12:55,4.9263
6/12/2016 13:00,4.9192
6/12/2016 13:05,4.91196
6/12/2016 13:10,4.90446
6/12/2016 13:15,4.89669
6/12/2016 13:20,4.88852
6/12/2016 13:25,4.88005
6/12/2016 13:30,4.87141
6/12/2016 13:35,4.86247
6/12/2016 13:40,4.85285
6/12/2016 13:45,4.84266
6/12/2016 13:50,4.83233
6/12/2016 13:55,4.82198
6/12/2016 14:00,4.81164
6/12/2016 14:05,4.80125
6/12/2016 14:10,4.79078
6/12/2016 14:15,4.78021
6/12/2016 14:20,4.76952
6/12/2016 14:25,4.75872
6/12/2016 14:30,4.74787
6/12/2016 14:35,4.73695
6/12/2016 14:40,4.72582
6/12/2016 14:45,4.71447
6/12/2016 14:50,4.70305
6/12/2016 14:55,4.69163
6/12/2016 15:00,4.68019
6/12/2016 15:05,4.66885
6/12/2016 15:10,4.65774
6/12/2016 15:15,4.64685
6/12/2016 15:20,4.63629
6/12/2016 15:25,4.62599
6/12/2016 15:30,4.61581
6/12/2016 15:35,4.60578
6/12/2016 15:40,4.59621
6/12/2016 15:45,4.5872
6/12/2016 15:50,4.57843
6/12/2016 15:55,4.56969
6/12/2016 16:00,4.56095
6/12/2016 16:05,4.55234
6/12/2016 16:10,4.54396
6/12/2016 16:15,4.53583
6/12/2016 16:20,4.52807
6/12/2016 16:25,4.52061
6/12/2016 16:30,4.51329
6/12/2016 16:35,4.50612
6/12/2016 16:40,4.49942
6/12/2016 16:45,4.49338
6/12/2016 16:50,4.48767
6/12/2016 16:55,4.482
6/12/2016 17:00,4.47634
6/12/2016 17:05,4.47098
6/12/2016 17:10,4.4662
6/12/2016 17:15,4.462
6/12/2016 17:20,4.45871
6/12/2016 17:25,4.45614
6/12/2016 17:30,4.45391
6/12/2016 17:35,4.45202
6/12/2016 17:40,4.45122
6/12/2016 17:45,4.45207
6/12/2016 17:50,4.45374
6/12/2016 17:55,4.45556
6/12/2016 18:00,4.45739
6/12/2016 18:05,4.45929
6/12/2016 18:10,4.46132
6/12/2016 18:15,4.46347
6/12/2016 18:20,4.46583
6/12/2016 18:25,4.46834
6/12/2016 18:30,4.47092
6/12/2016 18:35,4.47359
6/12/2016 18:40,4.4765
6/12/2016 18:45,4.47977
6/12/2016 18:50,4.48322
6/12/2016 18:55,4.4867
6/12/2016 19:00,4.49019
6/12/2016 19:05,4.49372
6/12/2016 19:10,4.49733
6/12/2016 19:15,4.50103
6/12/2016 19:20,4.50487
6/12/2016 19:25,4.5088
6/12/2016 19:30,4.51279
6/12/2016 19:35,4.51684
6/12/2016 19:40,4.52105
6/12/2016 19:45,4.5255
6/12/2016 19:50,4.53007
6/12/2016 19:55,4.53466
6/12/2016 20:00,4.53925
6/12/2016 20:05,4.54346
6/12/2016 20:10,4.54696
6/12/2016 20:15,4.54971
6/12/2016 20:20,4.55133
6/12/2016 20:25,4.55207
6/12/2016 20:30,4.55238
6/12/2016 20:35,4.5522
6/12/2016 20:40,4.55052
6/12/2016 20:45,4.54682
6/12/2016 20:50,4.54222
6/12/2016 20:55,4.53749
6/12/2016 21:00,4.53274
6/12/2016 21:05,4.52747
6/12/2016 21:10,4.5212
6/12/2016 21:15,4.51391
6/12/2016 21:20,4.50505
6/12/2016 21:25,4.49496
6/12/2016 21:30,4.48427
6/12/2016 21:35,4.47296
6/12/2016 21:40,4.45969
6/12/2016 21:45,4.44365
6/12/2016 21:50,4.42629
6/12/2016 21:55,4.4087
6/12/2016 22:00,4.3911
6/12/2016 22:05,4.37311
6/12/2016 22:10,4.35441
6/12/2016 22:15,4.33499
6/12/2016 22:20,4.31443
6/12/2016 22:25,4.29295
6/12/2016 22:30,4.27103
6/12/2016 22:35,4.24873
6/12/2016 22:40,4.22517
6/12/2016 22:45,4.19956
6/12/2016 22:50,4.17279
6/12/2016 22:55,4.14576
6/12/2016 23:00,4.11866
6/12/2016 23:05,4.09156
6/12/2016 23:10,4.06453
6/12/2016 23:15,4.03755
6/12/2016 23:20,4.0107
6/12/2016 23:25,3.98399
6/12/2016 23:30,3.95731
6/12/2016 23:35,3.93069
6/12/2016 23:40,3.90424
6/12/2016 23:45,3.87808
6/12/2016 23:50,3.85207
6/12/2016 23:55,3.82609
6/13/2016 0:00,3.80011
6/13/2016 0:05,3.77371
6/13/2016 0:10,3.74654
6/13/2016 0:15,3.7186
6/13/2016 0:20,3.6894
6/13/2016 0:25,3.65916
6/13/2016 0:30,3.62848
6/13/2016 0:35,3.59744
6/13/2016 0:40,3.56501
6/13/2016 0:45,3.5305
6/13/2016 0:50,3.49507
6/13/2016 0:55,3.45948
6/13/2016 1:00,3.42395
6/13/2016 1:05,3.38894
6/13/2016 1:10,3.35481
6/13/2016 1:15,3.32155
6/13/2016 1:20,3.28967
6/13/2016 1:25,3.25889
6/13/2016 1:30,3.22869
6/13/2016 1:35,3.19907
6/13/2016 1:40,3.17092
6/13/2016 1:45,3.14528
6/13/2016 1:50,3.12125
6/13/2016 1:55,3.09759
6/13/2016 2:00,3.07399
6/13/2016 2:05,3.05097
6/13/2016 2:10,3.02896
6/13/2016 2:15,3.00787
6/13/2016 2:20,2.98819
6/13/2016 2:25,2.96979
6/13/2016 2:30,2.9522
6/13/2016 2:35,2.93506
6/13/2016 2:40,2.91888
6/13/2016 2:45,2.90511
6/13/2016 2:50,2.89379
6/13/2016 2:55,2.88337
6/13/2016 3:00,2.87308
6/13/2016 3:05,2.86363
6/13/2016 3:10,2.85572
6/13/2016 3:15,2.84912
6/13/2016 3:20,2.84455
6/13/2016 3:25,2.84198
6/13/2016 3:30,2.8407
6/13/2016 3:35,2.84013
6/13/2016 3:40,2.84069
6/13/2016 3:45,2.84452
6/13/2016 3:50,2.85275
6/13/2016 3:55,2.86312
6/13/2016 4:00,2.87387
6/13/2016 4:05,2.88572
6/13/2016 4:10,2.89956
6/13/2016 4:15,2.91517
6/13/2016 4:20,2.93358
6/13/2016 4:25,2.95465
6/13/2016 4:30,2.97743
6/13/2016 4:35,3.00121
6/13/2016 4:40,3.02726
6/13/2016 4:45,3.05925
6/13/2016 4:50,3.09694
6/13/2016 4:55,3.13623
6/13/2016 5:00,3.1754
6/13/2016 5:05,3.21561
6/13/2016 5:10,3.25793
6/13/2016 5:15,3.30215
6/13/2016 5:20,3.34958
6/13/2016 5:25,3.39987
6/13/2016 5:30,3.45173
6/13/2016 5:35,3.50483
6/13/2016 5:40,3.56241
6/13/2016 5:45,3.62741
6/13/2016 5:50,3.69567
6/13/2016 5:55,3.7635
6/13/2016 6:00,3.83062
6/13/2016 6:05,3.89617
6/13/2016 6:10,3.96002
6/13/2016 6:15,4.02254
6/13/2016 6:20,4.08309
6/13/2016 6:25,4.14182
6/13/2016 6:30,4.19957
6/13/2016 6:35,4.25678
6/13/2016 6:40,4.31214
6/13/2016 6:45,4.36378
6/13/2016 6:50,4.41343
6/13/2016 6:55,4.46289
6/13/2016 7:00,4.51256
6/13/2016 7:05,4.56012
6/13/2016 7:10,4.60356
6/13/2016 7:15,4.64285
6/13/2016 7:20,4.67564
6/13/2016 7:25,4.70356
6/13/2016 7:30,4.7288
6/13/2016 7:35,4.74985
6/13/2016 7:40,4.75943
6/13/2016 7:45,4.75769
6/13/2016 7:50,4.75245
6/13/2016 7:55,4.74682
6/13/2016 8:00,4.74117
6/13/2016 8:05,4.73497
6/13/2016 8:10,4.72776
6/13/2016 8:15,4.71949
6/13/2016 8:20,4.70962
6/13/2016 8:25,4.69854
6/13/2016 8:30,4.68682
6/13/2016 8:35,4.67425
6/13/2016 8:40,4.65931
6/13/2016 8:45,4.64177
6/13/2016 8:50,4.6233
6/13/2016 8:55,4.60472
6/13/2016 9:00,4.58612
6/13/2016 9:05,4.56807
6/13/2016 9:10,4.55108
6/13/2016 9:15,4.53516
6/13/2016 9:20,4.52091
6/13/2016 9:25,4.50798
6/13/2016 9:30,4.49567
6/13/2016 9:35,4.484
6/13/2016 9:40,4.47438
6/13/2016 9:45,4.46773
6/13/2016 9:50,4.46252
6/13/2016 9:55,4.45757
6/13/2016 10:00,4.45264
6/13/2016 10:05,4.44774
6/13/2016 10:10,4.44292
6/13/2016 10:15,4.43817
6/13/2016 10:20,4.43352
6/13/2016 10:25,4.42897
6/13/2016 10:30,4.42445
6/13/2016 10:35,4.41998
6/13/2016 10:40,4.41563
6/13/2016 10:45,4.41149
6/13/2016 10:50,4.40745
6/13/2016 10:55,4.40343
6/13/2016 11:00,4.39941
6/13/2016 11:05,4.39541
6/13/2016 11:10,4.39148
6/13/2016 11:15,4.3876
6/13/2016 11:20,4.38381
6/13/2016 11:25,4.38009
6/13/2016 11:30,4.3764
6/13/2016 11:35,4.37274
6/13/2016 11:40,4.36919
6/13/2016 11:45,4.36579
6/13/2016 11:50,4.36248
6/13/2016 11:55,4.35919
6/13/2016 12:00,4.3559
6/13/2016 12:05,4.35258
6/13/2016 12:10,4.3492
6/13/2016 12:15,4.34577
6/13/2016 12:20,4.34224
6/13/2016 12:25,4.33865
6/13/2016 12:30,4.33502
6/13/2016 12:35,4.33137
6/13/2016 12:40,4.32761
6/13/2016 12:45,4.32369
6/13/2016 12:50,4.31969
6/13/2016 12:55,4.31567
6/13/2016 13:00,4.31164
6/13/2016 13:05,4.30752
6/13/2016 13:10,4.3032
6/13/2016 13:15,4.29868
6/13/2016 13:20,4.29385
6/13/2016 13:25,4.28877
6/13/2016 13:30,4.28358
6/13/2016 13:35,4.27828
6/13/2016 13:40,4.27265
6/13/2016 13:45,4.26644
6/13/2016 13:50,4.25993
6/13/2016 13:55,4.25335
6/13/2016 14:00,4.24676
6/13/2016 14:05,4.24026
6/13/2016 14:10,4.23392
6/13/2016 14:15,4.22776
6/13/2016 14:20,4.22186
6/13/2016 14:25,4.21617
6/13/2016 14:30,4.21059
6/13/2016 14:35,4.20509
6/13/2016 14:40,4.19987
6/13/2016 14:45,4.19514
6/13/2016 14:50,4.19069
6/13/2016 14:55,4.18629
6/13/2016 15:00,4.1819
6/13/2016 15:05,4.17778
6/13/2016 15:10,4.17419
6/13/2016 15:15,4.17112
6/13/2016 15:20,4.16889
6/13/2016 15:25,4.16736
6/13/2016 15:30,4.16614
6/13/2016 15:35,4.16519
6/13/2016 15:40,4.16515
6/13/2016 15:45,4.16666
6/13/2016 15:50,4.16903
6/13/2016 15:55,4.17158
6/13/2016 16:00,4.17415
6/13/2016 16:05,4.17701
6/13/2016 16:10,4.18044
6/13/2016 16:15,4.18444
6/13/2016 16:20,4.18935
6/13/2016 16:25,4.195
6/13/2016 16:30,4.20099
6/13/2016 16:35,4.20727
6/13/2016 16:40,4.21454
6/13/2016 16:45,4.22347
6/13/2016 16:50,4.23334
6/13/2016 16:55,4.24341
6/13/2016 17:00,4.25349
6/13/2016 17:05,4.26368
6/13/2016 17:10,4.2741
6/13/2016 17:15,4.28475
6/13/2016 17:20,4.29575
6/13/2016 17:25,4.30705
6/13/2016 17:30,4.31848
6/13/2016 17:35,4.33003
6/13/2016 17:40,4.34198
6/13/2016 17:45,4.35458
6/13/2016 17:50,4.36756
6/13/2016 17:55,4.38061
6/13/2016 18:00,4.39367
6/13/2016 18:05,4.40681
6/13/2016 18:10,4.42007
6/13/2016 18:15,4.43347
6/13/2016 18:20,4.44707
6/13/2016 18:25,4.46083
6/13/2016 18:30,4.47467
6/13/2016 18:35,4.48859
6/13/2016 18:40,4.50275
6/13/2016 18:45,4.51729
6/13/2016 18:50,4.53201
6/13/2016 18:55,4.54678
6/13/2016 19:00,4.56155
6/13/2016 19:05,4.57614
6/13/2016 19:10,4.59036
6/13/2016 19:15,4.60421
6/13/2016 19:20,4.61748
6/13/2016 19:25,4.6303
6/13/2016 19:30,4.64291
6/13/2016 19:35,4.65524
6/13/2016 19:40,4.66672
6/13/2016 19:45,4.67715
6/13/2016 19:50,4.68718
6/13/2016 19:55,4.69715
6/13/2016 20:00,4.70712
6/13/2016 20:05,4.71656
6/13/2016 20:10,4.72503
6/13/2016 20:15,4.73249
6/13/2016 20:20,4.73846
6/13/2016 20:25,4.74327
6/13/2016 20:30,4.74747
6/13/2016 20:35,4.75076
6/13/2016 20:40,4.7516
6/13/2016 20:45,4.74995
6/13/2016 20:50,4.74749
6/13/2016 20:55,4.74494
6/13/2016 21:00,4.74238
6/13/2016 21:05,4.73916
6/13/2016 21:10,4.73471
6/13/2016 21:15,4.72898
6/13/2016 21:20,4.72131
6/13/2016 21:25,4.71218
6/13/2016 21:30,4.70228
6/13/2016 21:35,4.69131
6/13/2016 21:40,4.67745
6/13/2016 21:45,4.66044
6/13/2016 21:50,4.64233
6/13/2016 21:55,4.6241
6/13/2016 22:00,4.60587
6/13/2016 22:05,4.58697
6/13/2016 22:10,4.56683
6/13/2016 22:15,4.54543
6/13/2016 22:20,4.52208
6/13/2016 22:25,4.4972
6/13/2016 22:30,4.47156
6/13/2016 22:35,4.44513
6/13/2016 22:40,4.41635
6/13/2016 22:45,4.38426
6/13/2016 22:50,4.35055
6/13/2016 22:55,4.3165
6/13/2016 23:00,4.28236
6/13/2016 23:05,4.24804
6/13/2016 23:10,4.21351
6/13/2016 23:15,4.17882
6/13/2016 23:20,4.14388
6/13/2016 23:25,4.1087
6/13/2016 23:30,4.07334
6/13/2016 23:35,4.0379
6/13/2016 23:40,4.00215
6/13/2016 23:45,3.96603
6/13/2016 23:50,3.92971
6/13/2016 23:55,3.89335
6/14/2016 0:00,3.85695
6/14/2016 0:05,3.82053
6/14/2016 0:10,3.78412
6/14/2016 0:15,3.74772
6/14/2016 0:20,3.7113
6/14/2016 0:25,3.67489
6/14/2016 0:30,3.63851
6/14/2016 0:35,3.60226
6/14/2016 0:40,3.56634
6/14/2016 0:45,3.53067
6/14/2016 0:50,3.49508
6/14/2016 0:55,3.45948
6/14/2016 1:00,3.42395
6/14/2016 1:05,3.38894
6/14/2016 1:10,3.35481
6/14/2016 1:15,3.32155
6/14/2016 1:20,3.28967
6/14/2016 1:25,3.25889
6/14/2016 1:30,3.22869
6/14/2016 1:35,3.19907
6/14/2016 1:40,3.17091
6/14/2016 1:45,3.14528
6/14/2016 1:50,3.12125
6/14/2016 1:55,3.09759
6/14/2016 2:00,3.07399
6/14/2016 2:05,3.05097
6/14/2016 2:10,3.02896
6/14/2016 2:15,3.00787
6/14/2016 2:20,2.98819
6/14/2016 2:25,2.96979
6/14/2016 2:30,2.9522
6/14/2016 2:35,2.93506
6/14/2016 2:40,2.91888
6/14/2016 2:45,2.90511
6/14/2016 2:50,2.89379
6/14/2016 2:55,2.88337
6/14/2016 3:00,2.87308
6/14/2016 3:05,2.86363
6/14/2016 3:10,2.85572
6/14/2016 3:15,2.84912
6/14/2016 3:20,2.84455
6/14/2016 3:25,2.84198
6/14/2016 3:30,2.8407
6/14/2016 3:35,2.84013
6/14/2016 3:40,2.84069
6/14/2016 3:45,2.84452
6/14/2016 3:50,2.85275
6/14/2016 3:55,2.86312
6/14/2016 4:00,2.87387
6/14/2016 4:05,2.88572
6/14/2016 4:10,2.89956
6/14/2016 4:15,2.91517
6/14/2016 4:20,2.93358
6/14/2016 4:25,2.95465
6/14/2016 4:30,2.97743
6/14/2016 4:35,3.00121
6/14/2016 4:40,3.02726
6/14/2016 4:45,3.05925
6/14/2016 4:50,3.09694
6/14/2016 4:55,3.13623
6/14/2016 5:00,3.1754
6/14/2016 5:05,3.21561
6/14/2016 5:10,3.25793
6/14/2016 5:15,3.30215
6/14/2016 5:20,3.34958
6/14/2016 5:25,3.39987
6/14/2016 5:30,3.45173
6/14/2016 5:35,3.50483
6/14/2016 5:40,3.56241
6/14/2016 5:45,3.62741
6/14/2016 5:50,3.69567
6/14/2016 5:55,3.7635
6/14/2016 6:00,3.83062
6/14/2016 6:05,3.89617
6/14/2016 6:10,3.96002
6/14/2016 6:15,4.02254
6/14/2016 6:20,4.08309
6/14/2016 6:25,4.14182
6/14/2016 6:30,4.19957
6/14/2016 6:35,4.25678
6/14/2016 6:40,4.31214
6/14/2016 6:45,4.36378
6/14/2016 6:50,4.41343
6/14/2016 6:55,4.46289
6/14/2016 7:00,4.51256
6/14/2016 7:05,4.56012
6/14/2016 7:10,4.60356
6/14/2016 7:15,4.64285
6/14/2016 7:20,4.67564
6/14/2016 7:25,4.70356
6/14/2016 7:30,4.7288
6/14/2016 7:35,4.74985
6/14/2016 7:40,4.75943
6/14/2016 7:45,4.75769
6/14/2016 7:50,4.75245
6/14/2016 7:55,4.74682
6/14/2016 8:00,4.74117
6/14/2016 8:05,4.73497
6/14/2016 8:10,4.72776
6/14/2016 8:15,4.71949
6/14/2016 8:20,4.70962
6/14/2016 8:25,4.69854
6/14/2016 8:30,4.68682
6/14/2016 8:35,4.67425
6/14/2016 8:40,4.65931
6/14/2016 8:45,4.64177
6/14/2016 8:50,4.6233
6/14/2016 8:55,4.60472
6/14/2016 9:00,4.58612
6/14/2016 9:05,4.56807
6/14/2016 9:10,4.55108
6/14/2016 9:15,4.53516
6/14/2016 9:20,4.52091
6/14/2016 9:25,4.50798
6/14/2016 9:30,4.49567
6/14/2016 9:35,4.484
6/14/2016 9:40,4.47438
6/14/2016 9:45,4.46773
6/14/2016 9:50,4.46252
6/14/2016 9:55,4.45757
6/14/2016 10:00,4.45264
6/14/2016 10:05,4.44774
6/14/2016 10:10,4.44292
6/14/2016 10:15,4.43817
6/14/2016 10:20,4.43352
6/14/2016 10:25,4.42897
6/14/2016 10:30,4.42445
6/14/2016 10:35,4.41998
6/14/2016 10:40,4.41563
6/14/2016 10:45,4.41149
6/14/2016 10:50,4.40745
6/14/2016 10:55,4.40343
6/14/2016 11:00,4.39941
6/14/2016 11:05,4.39541
6/14/2016 11:10,4.39148
6/14/2016 11:15,4.3876
6/14/2016 11:20,4.38381
6/14/2016 11:25,4.38009
6/14/2016 11:30,4.3764
6/14/2016 11:35,4.37274
6/14/2016 11:40,4.36919
6/14/2016 11:45,4.36579
6/14/2016 11:50,4.36248
6/14/2016 11:55,4.35919
6/14/2016 12:00,4.3559
6/14/2016 12:05,4.35258
6/14/2016 12:10,4.3492
6/14/2016 12:15,4.34577
6/14/2016 12:20,4.34224
6/14/2016 12:25,4.33865
6/14/2016 12:30,4.33502
6/14/2016 12:35,4.33137
6/14/2016 12:40,4.32761
6/14/2016 12:45,4.32369
6/14/2016 12:50,4.31969
6/14/2016 12:55,4.31567
6/14/2016 13:00,4.31164
6/14/2016 13:05,4.30752
6/14/2016 13:10,4.3032
6/14/2016 13:15,4.29868
6/14/2016 13:20,4.29385
6/14/2016 13:25,4.28877
6/14/2016 13:30,4.28358
6/14/2016 13:35,4.27828
6/14/2016 13:40,4.27265
6/14/2016 13:45,4.26644
6/14/2016 13:50,4.25993
6/14/2016 13:55,4.25335
6/14/2016 14:00,4.24676
6/14/2016 14:05,4.24026
6/14/2016 14:10,4.23392
6/14/2016 14:15,4.22776
6/14/2016 14:20,4.22186
6/14/2016 14:25,4.21617
6/14/2016 14:30,4.21059
6/14/2016 14:35,4.20509
6/14/2016 14:40,4.19987
6/14/2016 14:45,4.19514
6/14/2016 14:50,4.19069
6/14/2016 14:55,4.18629
6/14/2016 15:00,4.1819
6/14/2016 15:05,4.17778
6/14/2016 15:10,4.17419
6/14/2016 15:15,4.17112
6/14/2016 15:20,4.16889
6/14/2016 15:25,4.16736
6/14/2016 15:30,4.16614
6/14/2016 15:35,4.16519
6/14/2016 15:40,4.16515
6/14/2016 15:45,4.16666
6/14/2016 15:50,4.16903
6/14/2016 15:55,4.17158
6/14/2016 16:00,4.17415
6/14/2016 16:05,4.177
6/14/2016 16:10,4.18044
6/14/2016 16:15,4.18444
6/14/2016 16:20,4.18935
6/14/2016 16:25,4.195
6/14/2016 16:30,4.20099
6/14/2016 16:35,4.20727
6/14/2016 16:40,4.21454
6/14/2016 16:45,4.22347
6/14/2016 16:50,4.23334
6/14/2016 16:55,4.24341
6/14/2016 17:00,4.25349
6/14/2016 17:05,4.26368
6/14/2016 17:10,4.2741
6/14/2016 17:15,4.28475
6/14/2016 17:20,4.29575
6/14/2016 17:25,4.30705
6/14/2016 17:30,4.31848
6/14/2016 17:35,4.33003
6/14/2016 17:40,4.34198
6/14/2016 17:45,4.35458
6/14/2016 17:50,4.36756
6/14/2016 17:55,4.38061
6/14/2016 18:00,4.39367
6/14/2016 18:05,4.40681
6/14/2016 18:10,4.42007
6/14/2016 18:15,4.43347
6/14/2016 18:20,4.44707
6/14/2016 18:25,4.46083
6/14/2016 18:30,4.47467
6/14/2016 18:35,4.48859
6/14/2016 18:40,4.50275
6/14/2016 18:45,4.51729
6/14/2016 18:50,4.53201
6/14/2016 18:55,4.54678
6/14/2016 19:00,4.56155
6/14/2016 19:05,4.57614
6/14/2016 19:10,4.59036
6/14/2016 19:15,4.60421
6/14/2016 19:20,4.61748
6/14/2016 19:25,4.63031
6/14/2016 19:30,4.64291
6/14/2016 19:35,4.65524
6/14/2016 19:40,4.66672
6/14/2016 19:45,4.67715
6/14/2016 19:50,4.68718
6/14/2016 19:55,4.69715
6/14/2016 20:00,4.70712
6/14/2016 20:05,4.71656
6/14/2016 20:10,4.72503
6/14/2016 20:15,4.7325
6/14/2016 20:20,4.73846
6/14/2016 20:25,4.74327
6/14/2016 20:30,4.74747
6/14/2016 20:35,4.75076
6/14/2016 20:40,4.7516
6/14/2016 20:45,4.74995
6/14/2016 20:50,4.74749
6/14/2016 20:55,4.74494
6/14/2016 21:00,4.74238
6/14/2016 21:05,4.73916
6/14/2016 21:10,4.73471
6/14/2016 21:15,4.72897
6/14/2016 21:20,4.72131
6/14/2016 21:25,4.71218
6/14/2016 21:30,4.70227
6/14/2016 21:35,4.69131
6/14/2016 21:40,4.67744
6/14/2016 21:45,4.66044
6/14/2016 21:50,4.64233
6/14/2016 21:55,4.6241
6/14/2016 22:00,4.60587
6/14/2016 22:05,4.58697
6/14/2016 22:10,4.56683
6/14/2016 22:15,4.54543
6/14/2016 22:20,4.52208
6/14/2016 22:25,4.4972
6/14/2016 22:30,4.47156
6/14/2016 22:35,4.44513
6/14/2016 22:40,4.41635
6/14/2016 22:45,4.38426
6/14/2016 22:50,4.35055
6/14/2016 22:55,4.3165
6/14/2016 23:00,4.28236
6/14/2016 23:05,4.24804
6/14/2016 23:10,4.21351
6/14/2016 23:15,4.17882
6/14/2016 23:20,4.14388
6/14/2016 23:25,4.1087
6/14/2016 23:30,4.07334
6/14/2016 23:35,4.0379
6/14/2016 23:40,4.00215
6/14/2016 23:45,3.96603
6/14/2016 23:50,3.92971
6/14/2016 23:55,3.89335
6/15/2016 0:00,3.85695
6/15/2016 0:05,3.82053
6/15/2016 0:10,3.78412
6/15/2016 0:15,3.74772
6/15/2016 0:20,3.7113
6/15/2016 0:25,3.67489
6/15/2016 0:30,3.63851
6/15/2016 0:35,3.60226
